pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
2SIC,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2SIC.pdb,275.0,107.0,0.9844883680343628,1.668063998222351
2UWE,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2UWE.pdb,384.0,431.0,1.1236188411712646,1.303343653678894
2VIR,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VIR.pdb,431.0,267.0,1.3366620540618896,1.2050334215164185
2VIS,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VIS.pdb,431.0,267.0,1.3434500694274902,1.198106050491333
2VLN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLN.pdb,80.0,134.0,1.35625159740448,1.4638557434082031
2VLO,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLO.pdb,90.0,132.0,1.3597323894500732,1.4553438425064087
2VLP,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLP.pdb,82.0,134.0,1.3420952558517456,1.453000783920288
2VLQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLQ.pdb,84.0,134.0,1.338570475578308,1.46070396900177
2VLR,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2VLR.pdb,385.0,439.0,1.2997294664382935,1.2834219932556152
2VN5,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VN5.pdb,142.0,56.0,1.2425265312194824,1.9793391227722168
2WPT,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2WPT.pdb,82.0,113.0,1.3877739906311035,1.479164719581604
3AAA,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3AAA.pdb,517.0,117.0,1.2755123376846313,1.1649737358093262
3B4V,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3B4V.pdb,223.0,206.0,0.9175342321395874,0.8849986791610718
3BDY,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BDY.pdb,433.0,95.0,1.228649616241455,2.147340774536133
3BE1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BE1.pdb,429.0,583.0,1.3112225532531738,1.4159997701644897
3BIW,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BIW.pdb,533.0,177.0,1.3402913808822632,1.4791936874389648
3BK3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BK3.pdb,104.0,67.0,1.7035517692565918,1.7303000688552856
3BN9,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BN9.pdb,241.0,421.0,1.099840760231018,1.1886147260665894
3BP8,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BP8.pdb,381.0,75.0,1.2558687925338745,1.508548378944397
3BT1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BT1.pdb,125.0,273.0,1.1808596849441528,0.9912233948707581
3BTD,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTD.pdb,222.0,56.0,1.0748472213745117,2.250401258468628
3BTE,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTE.pdb,221.0,56.0,1.090187907218933,2.2642822265625
3BTF,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTF.pdb,223.0,56.0,1.0874253511428833,2.263861656188965
3BTG,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTG.pdb,222.0,56.0,1.0830174684524536,2.2517566680908203
3BTH,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTH.pdb,221.0,56.0,1.0827453136444092,2.2544357776641846
3BTM,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTM.pdb,222.0,56.0,1.0919585227966309,2.2563483715057373
3BTQ,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTQ.pdb,222.0,56.0,1.089280128479004,2.2532076835632324
3BTT,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTT.pdb,222.0,56.0,1.085558295249939,2.2561850547790527
3BTW,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTW.pdb,221.0,56.0,1.0861120223999023,2.270212173461914
3BX1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BX1.pdb,269.0,181.0,1.0003104209899902,1.1472233533859253
3C60,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3C60.pdb,383.0,435.0,1.1794459819793701,1.3632915019989014
3D3V,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3D3V.pdb,383.0,445.0,1.0973701477050781,1.3149030208587646
3D5R,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3D5R.pdb,297.0,65.0,1.2371643781661987,1.255569338798523
3D5S,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3D5S.pdb,297.0,65.0,1.2337234020233154,1.2438945770263672
3EG5,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3EG5.pdb,178.0,337.0,1.3430482149124146,1.0678856372833252
3EQS,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3EQS.pdb,84.0,11.0,1.504332184791565,inf
3EQY,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3EQY.pdb,84.0,12.0,1.3070601224899292,inf
3F1S,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3F1S.pdb,385.0,259.0,1.2281640768051147,1.0768829584121704
3G6D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3G6D.pdb,433.0,106.0,1.2105542421340942,1.4431010484695435
3H9S,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3H9S.pdb,384.0,445.0,1.0910065174102783,1.3325659036636353
3HFM,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3HFM.pdb,429.0,129.0,1.2410892248153687,1.3286830186843872
3HG1,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,386.0,438.0,1.0863838195800781,1.1703890562057495
3HH2,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3HH2.pdb,218.0,278.0,0.9267066717147827,0.8896434903144836
3IDX,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3IDX.pdb,443.0,306.0,1.3582783937454224,1.2545076608657837
3KBH,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3KBH.pdb,593.0,110.0,1.1390955448150635,2.1099021434783936
3KUD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3KUD.pdb,165.0,76.0,1.4179106950759888,1.7476645708084106
3L5X,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3L5X.pdb,101.0,437.0,1.9829962253570557,1.4564763307571411
3LB6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3LB6.pdb,109.0,250.0,1.179219365119934,1.2585474252700806
3LNZ,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3LNZ.pdb,85.0,11.0,1.6054680347442627,inf
3LZF,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3LZF.pdb,496.0,428.0,1.0886609554290771,1.0437440872192383
3M62,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3M62.pdb,955.0,72.0,1.23381769657135,1.61568284034729
3M63,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3M63.pdb,953.0,72.0,1.1841834783554077,1.6596686840057373
3MZG,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3MZG.pdb,186.0,206.0,1.0799369812011719,1.2374334335327148
3MZW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3MZW.pdb,569.0,53.0,1.221307635307312,1.7883996963500977
3N06,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N06.pdb,186.0,206.0,1.083817720413208,1.2241135835647583
3N0P,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N0P.pdb,186.0,206.0,1.0826610326766968,1.228493571281433
3N4I,KEEP,299.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N4I.pdb,265.0,165.0,1.0121134519577026,1.0060728788375854
3N85,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N85.pdb,605.0,428.0,1.0712518692016602,1.171595573425293
3NCB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NCB.pdb,186.0,206.0,1.076732873916626,1.2274155616760254
3NCC,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NCC.pdb,186.0,206.0,1.083077073097229,1.228316307067871
3NGB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NGB.pdb,432.0,347.0,1.063315510749817,1.0656359195709229
3NPS,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NPS.pdb,241.0,437.0,1.1526124477386475,1.1269878149032593
3NVN,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NVN.pdb,474.0,383.0,1.131384253501892,1.245553970336914
3NVQ,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NVQ.pdb,474.0,588.0,1.144071102142334,1.2021679878234863
3PWP,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3PWP.pdb,384.0,445.0,1.0806982517242432,1.288341760635376
3Q3J,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3Q3J.pdb,102.0,175.0,1.6066920757293701,1.4005005359649658
3Q8D,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3Q8D.pdb,231.0,3.0,1.3544715642929077,inf
3QDG,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDG.pdb,385.0,441.0,1.05990731716156,1.1241642236709595
3QDJ,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,384.0,441.0,1.092132568359375,1.1322426795959473
3QFJ,KEEP,277.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QFJ.pdb,384.0,445.0,1.0746474266052246,1.2994182109832764
3QHY,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3QHY.pdb,258.0,271.0,1.0993508100509644,1.08280611038208
3QIB,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QIB.pdb,358.0,436.0,1.0925004482269287,1.101034164428711
3R9A,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3R9A.pdb,774.0,289.0,1.5362809896469116,0.9276196360588074
3RF3,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3RF3.pdb,257.0,23.0,0.969943106174469,inf
3S9D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.2167719602584839,1.4483500719070435
3SE3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE3.pdb,128.0,285.0,1.0542221069335938,1.172629952430725
3SE3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE3.pdb,128.0,183.0,1.1524966955184937,1.3476799726486206
3SE4,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE4.pdb,143.0,285.0,1.0278342962265015,1.170606017112732
3SE4,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE4.pdb,143.0,190.0,1.1709433794021606,1.369163990020752
3SE8,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE8.pdb,435.0,344.0,0.9454939961433411,1.0680912733078003
3SE9,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE9.pdb,433.0,344.0,1.036585807800293,1.08294677734375
3SEK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SEK.pdb,109.0,201.0,0.961578905582428,0.925103485584259
3SF4,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3SF4.pdb,355.0,45.0,0.8239738941192627,inf
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,1.089020013809204,1.8950303792953491
3SZK,KEEP,283.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SZK.pdb,282.0,144.0,1.3946141004562378,1.3580008745193481
3TGK,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\3TGK.pdb,217.0,56.0,1.1221837997436523,2.3795104026794434
3U82,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3U82.pdb,231.0,300.0,1.1722849607467651,1.2264679670333862
3UIG,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UIG.pdb,135.0,4.0,1.3718533515930176,inf
3UIH,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UIH.pdb,136.0,4.0,1.3978880643844604,inf
3UII,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UII.pdb,135.0,4.0,1.3686203956604004,inf
3VR6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3VR6.pdb,3119.0,278.0,0.7899311184883118,0.8395994305610657
3W2D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3W2D.pdb,225.0,438.0,1.6127214431762695,1.3699593544006348
3WWN,KEEP,333.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3WWN.pdb,263.0,54.0,1.0607188940048218,1.4583150148391724
4B0M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4B0M.pdb,131.0,347.0,1.380626916885376,1.0792492628097534
4BFI,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4BFI.pdb,191.0,202.0,1.225853443145752,1.3631911277770996
4CPA,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4CPA.pdb,307.0,37.0,1.1448274850845337,inf
4CVW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4CVW.pdb,874.0,101.0,1.0425423383712769,1.0809299945831299
4E6K,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\4E6K.pdb,314.0,57.0,1.3162602186203003,2.2659029960632324
4EKD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4EKD.pdb,318.0,132.0,1.1124870777130127,1.1900485754013062
4FTV,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4FTV.pdb,384.0,445.0,1.0638952255249023,1.3045563697814941
4FZA,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4FZA.pdb,324.0,281.0,1.2025701999664307,1.2771565914154053
4G0N,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4G0N.pdb,164.0,78.0,1.435027003288269,1.7204011678695679
4G2V,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4G2V.pdb,321.0,17.0,0.9455904960632324,inf
4GNK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4GNK.pdb,337.0,769.0,1.0165071487426758,1.0861114263534546
4GU0,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4GU0.pdb,748.0,26.0,0.8224626183509827,inf
4GXU,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4GXU.pdb,1488.0,440.0,1.10359525680542,1.1540510654449463
4HFK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HFK.pdb,160.0,195.0,1.152597188949585,1.116611361503601
4HRN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HRN.pdb,121.0,70.0,1.1380916833877563,1.47002375125885
4HSA,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HSA.pdb,213.0,272.0,0.8531607389450073,0.925540030002594
4I77,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4I77.pdb,437.0,97.0,1.2431060075759888,1.33253014087677
4J2L,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\4J2L.pdb,121.0,50.0,1.0080960988998413,3.0731828212738037
4JEU,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JEU.pdb,558.0,225.0,0.8507235050201416,0.8731225728988647
4JFD,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFD.pdb,386.0,441.0,1.0749163627624512,1.17964506149292
4JFE,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFE.pdb,386.0,442.0,1.0643248558044434,1.1832507848739624
4JFF,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFF.pdb,386.0,442.0,1.064529538154602,1.183912754058838
4JGH,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JGH.pdb,363.0,368.0,1.2950817346572876,1.1647363901138306
4JPK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JPK.pdb,429.0,169.0,1.1213693618774414,1.172791600227356
4K71,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4K71.pdb,583.0,363.0,0.9575721621513367,0.8952497243881226
4KRL,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRL.pdb,205.0,122.0,1.2400962114334106,1.4168150424957275
4KRO,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRO.pdb,570.0,116.0,1.0638211965560913,1.4581120014190674
4KRP,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRP.pdb,534.0,116.0,1.1140185594558716,1.4354335069656372
4L0P,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4L0P.pdb,175.0,139.0,0.9495674967765808,1.2320187091827393
4L3E,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4L3E.pdb,385.0,441.0,1.0530494451522827,1.1286861896514893
4LRX,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4LRX.pdb,712.0,590.0,1.0390948057174683,1.0753391981124878
4MNQ,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4MNQ.pdb,385.0,440.0,1.1473705768585205,1.1615979671478271
4MYW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4MYW.pdb,232.0,303.0,1.1043399572372437,1.216336965560913
4N8V,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4N8V.pdb,190.0,383.0,1.3347147703170776,1.3560158014297485
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NM8,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NM8.pdb,1467.0,432.0,1.3413182497024536,1.2266309261322021
4NZW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NZW.pdb,309.0,266.0,1.2174237966537476,1.2318687438964844
4O27,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4O27.pdb,325.0,281.0,1.1721338033676147,1.190132737159729
4OFY,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4OFY.pdb,230.0,407.0,1.4403607845306396,1.4068204164505005
4OZG,KEEP,293.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,374.0,434.0,1.1058884859085083,1.2627644538879395
4P23,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P23.pdb,379.0,438.0,1.1995413303375244,1.359212875366211
4P5T,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P5T.pdb,378.0,435.0,1.1460962295532227,1.3131697177886963
4PWX,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4PWX.pdb,593.0,328.0,1.2151561975479126,1.216424822807312
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4U6H,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4U6H.pdb,434.0,166.0,1.3618805408477783,1.2805646657943726
4UYP,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4UYP.pdb,144.0,73.0,1.236948013305664,1.390135645866394
4UYQ,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4UYQ.pdb,143.0,73.0,1.2434155941009521,1.4814907312393188
4WND,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4WND.pdb,329.0,26.0,0.9024885892868042,inf
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4Y61,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4Y61.pdb,391.0,235.0,1.2046730518341064,1.1712689399719238
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.3800426721572876,1.1920462846755981
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4ZS6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4ZS6.pdb,431.0,207.0,1.2912784814834595,1.3886390924453735
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
5DWU,KEEP,310.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5DWU.pdb,406.0,342.0,1.1850637197494507,1.4914685487747192
5E6P,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5E6P.pdb,504.0,75.0,1.467171311378479,1.1803098917007446
5E9D,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\5E9D.pdb,374.0,225.0,1.1991058588027954,1.4466557502746582
5F4E,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5F4E.pdb,233.0,209.0,1.229379415512085,1.1751444339752197
5K39,KEEP,318.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5K39.pdb,167.0,153.0,1.195786714553833,1.3087882995605469
5M2O,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5M2O.pdb,137.0,74.0,1.345102071762085,1.3891143798828125
5TAR,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\5TAR.pdb,184.0,148.0,2.9999330043792725,1.3565765619277954
5UFE,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5UFE.pdb,166.0,54.0,1.4990595579147339,1.956878662109375
5UFQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5UFQ.pdb,166.0,56.0,1.507988691329956,1.8976114988327026
5XCO,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\5XCO.pdb,170.0,19.0,1.3107991218566895,inf
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,1.0322341918945312,1.7434332370758057
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,1.064538836479187,1.8831396102905273
1SBN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1SBN.pdb,275.0,63.0,1.0321869850158691,1.7793523073196411
1SIB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1SIB.pdb,275.0,63.0,1.0264275074005127,1.7775416374206543
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.9921684265136719,1.7553030252456665
