pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
2SIC,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2SIC.pdb,275.0,107.0,0.8580768704414368,1.3497002124786377
2UWE,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2UWE.pdb,384.0,431.0,0.9436635375022888,1.0579783916473389
2VIR,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VIR.pdb,431.0,267.0,1.1289900541305542,1.0409976243972778
2VIS,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VIS.pdb,431.0,267.0,1.132431983947754,1.0525007247924805
2VLN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLN.pdb,80.0,134.0,1.0663751363754272,1.1859453916549683
2VLO,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLO.pdb,90.0,132.0,1.0569359064102173,1.1868104934692383
2VLP,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLP.pdb,82.0,134.0,1.0499873161315918,1.1679105758666992
2VLQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VLQ.pdb,84.0,134.0,1.0597134828567505,1.1833579540252686
2VLR,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\2VLR.pdb,385.0,439.0,1.0198062658309937,1.0432943105697632
2VN5,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2VN5.pdb,142.0,56.0,0.935042679309845,1.2392604351043701
2WPT,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2WPT.pdb,82.0,113.0,1.1099066734313965,1.2067915201187134
3AAA,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3AAA.pdb,517.0,117.0,1.0649363994598389,1.0038636922836304
3B4V,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3B4V.pdb,223.0,206.0,0.8471552133560181,0.7893480658531189
3BDY,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BDY.pdb,433.0,95.0,1.0264476537704468,1.5765142440795898
3BE1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BE1.pdb,429.0,583.0,1.0996599197387695,1.1278635263442993
3BIW,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BIW.pdb,533.0,177.0,1.1149640083312988,1.1103612184524536
3BK3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BK3.pdb,104.0,67.0,1.1965112686157227,1.1764562129974365
3BN9,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BN9.pdb,241.0,421.0,0.9601752161979675,0.9207189679145813
3BP8,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BP8.pdb,381.0,75.0,0.9892478585243225,1.0559133291244507
3BT1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BT1.pdb,125.0,273.0,1.0225588083267212,0.900479793548584
3BTD,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTD.pdb,222.0,56.0,0.9383769631385803,1.7486618757247925
3BTE,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTE.pdb,221.0,56.0,0.9477499723434448,1.7489756345748901
3BTF,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTF.pdb,223.0,56.0,0.9406138062477112,1.7563543319702148
3BTG,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTG.pdb,222.0,56.0,0.9443920254707336,1.7504984140396118
3BTH,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTH.pdb,221.0,56.0,0.9393414258956909,1.7490307092666626
3BTM,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTM.pdb,222.0,56.0,0.9405582547187805,1.7512853145599365
3BTQ,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTQ.pdb,222.0,56.0,0.947944164276123,1.7515777349472046
3BTT,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTT.pdb,222.0,56.0,0.9457591772079468,1.7496678829193115
3BTW,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BTW.pdb,221.0,56.0,0.9391607642173767,1.7436487674713135
3BX1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3BX1.pdb,269.0,181.0,0.8761934041976929,1.0098942518234253
3C60,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3C60.pdb,383.0,435.0,1.031923770904541,1.132351279258728
3D3V,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3D3V.pdb,383.0,445.0,0.914360523223877,1.0982611179351807
3D5R,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3D5R.pdb,297.0,65.0,1.0078775882720947,1.0324301719665527
3D5S,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3D5S.pdb,297.0,65.0,1.0033657550811768,1.0237548351287842
3EG5,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3EG5.pdb,178.0,337.0,1.0770180225372314,0.9632613062858582
3EQS,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3EQS.pdb,84.0,11.0,1.1088659763336182,inf
3EQY,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3EQY.pdb,84.0,12.0,1.0298627614974976,inf
3F1S,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3F1S.pdb,385.0,259.0,1.035257339477539,0.9405871629714966
3G6D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3G6D.pdb,433.0,106.0,1.059059500694275,1.0785084962844849
3H9S,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3H9S.pdb,384.0,445.0,0.9128760695457458,1.0856884717941284
3HFM,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3HFM.pdb,429.0,129.0,0.9674258828163147,1.0676064491271973
3HG1,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3HG1.pdb,386.0,438.0,0.865517258644104,0.9743844270706177
3HH2,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3HH2.pdb,218.0,278.0,0.8072327375411987,0.8176238536834717
3IDX,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3IDX.pdb,443.0,306.0,1.1181111335754395,1.0940122604370117
3KBH,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3KBH.pdb,593.0,110.0,0.9418943524360657,1.3431679010391235
3KUD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3KUD.pdb,165.0,76.0,1.1802518367767334,1.4140334129333496
3L5X,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3L5X.pdb,101.0,437.0,1.5245455503463745,1.2341121435165405
3LB6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3LB6.pdb,109.0,250.0,1.0210258960723877,1.0443652868270874
3LNZ,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3LNZ.pdb,85.0,11.0,1.14811110496521,inf
3LZF,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3LZF.pdb,496.0,428.0,0.8927379250526428,0.8573321104049683
3M62,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3M62.pdb,955.0,72.0,1.0435377359390259,1.30558443069458
3M63,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3M63.pdb,953.0,72.0,1.0384342670440674,1.2917081117630005
3MZG,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3MZG.pdb,186.0,206.0,0.9137523174285889,0.9955938458442688
3MZW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3MZW.pdb,569.0,53.0,1.0577489137649536,1.1038607358932495
3N06,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N06.pdb,186.0,206.0,0.9232931137084961,1.0105829238891602
3N0P,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N0P.pdb,186.0,206.0,0.9145516157150269,1.0027179718017578
3N4I,KEEP,299.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N4I.pdb,265.0,165.0,0.8915471434593201,0.8822582960128784
3N85,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3N85.pdb,605.0,428.0,0.8974886536598206,0.9938002824783325
3NCB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NCB.pdb,186.0,206.0,0.9068943858146667,1.0018996000289917
3NCC,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NCC.pdb,186.0,206.0,0.9317324757575989,0.9778814315795898
3NGB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NGB.pdb,432.0,347.0,0.8828690648078918,0.9274510145187378
3NPS,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NPS.pdb,241.0,437.0,1.0080783367156982,0.990161120891571
3NVN,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NVN.pdb,474.0,383.0,0.9579594135284424,1.0514272451400757
3NVQ,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3NVQ.pdb,474.0,588.0,0.9615246653556824,0.9886664748191833
3PWP,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3PWP.pdb,384.0,445.0,0.9168190360069275,1.1297731399536133
3Q3J,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3Q3J.pdb,102.0,175.0,1.2829865217208862,1.2619308233261108
3Q8D,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3Q8D.pdb,231.0,3.0,1.1350873708724976,inf
3QDG,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDG.pdb,385.0,441.0,0.904304027557373,0.9665387868881226
3QDJ,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QDJ.pdb,384.0,441.0,0.9135069847106934,0.9587726593017578
3QFJ,KEEP,277.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QFJ.pdb,384.0,445.0,0.9087049961090088,1.1147392988204956
3QHY,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3QHY.pdb,258.0,271.0,0.9980074167251587,0.9839061498641968
3QIB,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\3QIB.pdb,358.0,436.0,0.857927143573761,0.9541032314300537
3R9A,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3R9A.pdb,774.0,289.0,1.2540487051010132,0.8457391858100891
3RF3,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3RF3.pdb,257.0,23.0,0.8592482805252075,inf
3S9D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,0.9821575880050659,1.0998424291610718
3SE3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE3.pdb,128.0,285.0,0.9394593238830566,0.9861906170845032
3SE3,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE3.pdb,128.0,183.0,0.9304707050323486,0.9876461625099182
3SE4,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE4.pdb,143.0,285.0,0.9569229483604431,1.013290286064148
3SE4,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE4.pdb,143.0,190.0,0.9382225275039673,1.0384962558746338
3SE8,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE8.pdb,435.0,344.0,0.817358136177063,0.8453294038772583
3SE9,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SE9.pdb,433.0,344.0,0.9107739925384521,0.8598151803016663
3SEK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SEK.pdb,109.0,201.0,0.8686915040016174,0.7935674786567688
3SF4,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SF4.pdb,355.0,45.0,0.7412170171737671,0.9320635795593262
3SGB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SGB.pdb,185.0,50.0,0.9804375171661377,1.3160115480422974
3SZK,KEEP,283.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3SZK.pdb,282.0,144.0,1.152467966079712,1.1325021982192993
3TGK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3TGK.pdb,217.0,56.0,0.9670530557632446,1.7696481943130493
3U82,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3U82.pdb,231.0,300.0,0.992043673992157,0.969841718673706
3UIG,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UIG.pdb,135.0,4.0,1.1960597038269043,inf
3UIH,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UIH.pdb,136.0,4.0,1.1960253715515137,inf
3UII,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\3UII.pdb,135.0,4.0,1.17966890335083,inf
3VR6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3VR6.pdb,3119.0,278.0,0.7284494042396545,0.729907214641571
3W2D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3W2D.pdb,225.0,438.0,1.266575574874878,1.1163302659988403
3WWN,KEEP,333.0,,,,OTHER,src\bridging\generatedData\pdb_cache\3WWN.pdb,263.0,54.0,0.8815391659736633,1.0935450792312622
4B0M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4B0M.pdb,131.0,347.0,1.0500924587249756,0.934844434261322
4BFI,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4BFI.pdb,191.0,202.0,0.9404287934303284,1.0024880170822144
4CPA,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4CPA.pdb,307.0,37.0,1.0540052652359009,1.4041173458099365
4CVW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4CVW.pdb,874.0,101.0,0.9038328528404236,0.8550665974617004
4E6K,KEEP,295.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4E6K.pdb,314.0,57.0,1.1231714487075806,1.5726871490478516
4EKD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4EKD.pdb,318.0,132.0,0.9618674516677856,0.956167459487915
4FTV,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4FTV.pdb,384.0,445.0,0.8785485029220581,1.1128557920455933
4FZA,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4FZA.pdb,324.0,281.0,1.0681331157684326,1.0424164533615112
4G0N,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4G0N.pdb,164.0,78.0,1.153979778289795,1.3314460515975952
4G2V,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4G2V.pdb,321.0,17.0,0.8167133927345276,inf
4GNK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4GNK.pdb,337.0,769.0,0.8637695908546448,0.8745549917221069
4GU0,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4GU0.pdb,748.0,26.0,0.739596426486969,inf
4GXU,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4GXU.pdb,1488.0,440.0,0.9418476819992065,1.0180768966674805
4HFK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HFK.pdb,160.0,195.0,0.9475508332252502,0.9241174459457397
4HRN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HRN.pdb,121.0,70.0,1.0185394287109375,1.147109031677246
4HSA,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4HSA.pdb,213.0,272.0,0.7883327603340149,0.8150944113731384
4I77,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4I77.pdb,437.0,97.0,1.0183162689208984,0.9908827543258667
4J2L,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4J2L.pdb,121.0,50.0,0.8862961530685425,1.4799031019210815
4JEU,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JEU.pdb,558.0,225.0,0.7533932328224182,0.7559518814086914
4JFD,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFD.pdb,386.0,441.0,0.8889963030815125,0.9323573708534241
4JFE,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFE.pdb,386.0,442.0,0.8870118260383606,0.934751570224762
4JFF,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4JFF.pdb,386.0,442.0,0.8786207437515259,0.9231811761856079
4JGH,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JGH.pdb,363.0,368.0,1.0239008665084839,0.9686762094497681
4JPK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4JPK.pdb,429.0,169.0,0.9098678231239319,0.9571765661239624
4K71,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4K71.pdb,583.0,363.0,0.8038555383682251,0.8140920400619507
4KRL,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRL.pdb,205.0,122.0,1.0503439903259277,1.157853364944458
4KRO,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRO.pdb,570.0,116.0,0.891975462436676,1.1631661653518677
4KRP,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4KRP.pdb,534.0,116.0,0.9484806656837463,1.134924054145813
4L0P,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4L0P.pdb,175.0,139.0,0.831135630607605,0.978273868560791
4L3E,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4L3E.pdb,385.0,441.0,0.899341344833374,0.960185706615448
4LRX,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4LRX.pdb,712.0,590.0,0.8521028757095337,0.9475076794624329
4MNQ,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4MNQ.pdb,385.0,440.0,0.9004113078117371,0.944930911064148
4MYW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4MYW.pdb,232.0,303.0,0.9212011098861694,0.9654620289802551
4N8V,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4N8V.pdb,190.0,383.0,1.1290937662124634,1.0784924030303955
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.0319526195526123,1.0209273099899292
4NM8,KEEP,303.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NM8.pdb,1467.0,432.0,1.1070115566253662,1.0318324565887451
4NZW,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NZW.pdb,309.0,266.0,1.0172193050384521,0.9927847385406494
4O27,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4O27.pdb,325.0,281.0,1.0284762382507324,1.0284762382507324
4OFY,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4OFY.pdb,230.0,407.0,1.094348669052124,1.0661851167678833
4OZG,KEEP,293.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4OZG.pdb,374.0,434.0,0.934063732624054,0.994752824306488
4P23,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P23.pdb,379.0,438.0,1.0525081157684326,1.1119818687438965
4P5T,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\4P5T.pdb,378.0,435.0,0.9876403212547302,1.097412347793579
4PWX,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4PWX.pdb,593.0,328.0,1.0957554578781128,1.0714181661605835
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,0.9385981559753418,1.0197482109069824
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,0.9123879671096802,0.9566209316253662
4U6H,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4U6H.pdb,434.0,166.0,1.15877366065979,1.039503812789917
4UYP,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4UYP.pdb,144.0,73.0,0.9168463349342346,1.07081937789917
4UYQ,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4UYQ.pdb,143.0,73.0,0.9177272915840149,1.0877054929733276
4WND,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\4WND.pdb,329.0,26.0,0.7864230871200562,inf
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.0854178667068481,0.977564811706543
4Y61,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4Y61.pdb,391.0,235.0,1.0831828117370605,1.0227805376052856
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.2063549757003784,1.0671848058700562
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.8283801674842834,0.8240290284156799
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.8392990827560425,0.8636085391044617
4ZS6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4ZS6.pdb,431.0,207.0,1.0663517713546753,1.1728261709213257
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.1988798379898071,1.3123934268951416
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.8484166860580444,0.9184411764144897
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.8546862006187439,0.9543046355247498
5DWU,KEEP,310.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5DWU.pdb,406.0,342.0,1.0151402950286865,1.134474277496338
5E6P,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5E6P.pdb,504.0,75.0,1.2155462503433228,1.0160598754882812
5E9D,KEEP,298.0,,,,TCR-pMHC,src\bridging\generatedData\pdb_cache\5E9D.pdb,374.0,225.0,1.0059435367584229,1.1437872648239136
5F4E,KEEP,293.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5F4E.pdb,233.0,209.0,1.051871657371521,1.0369435548782349
5K39,KEEP,318.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5K39.pdb,167.0,153.0,0.9531115293502808,1.0698975324630737
5M2O,KEEP,308.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5M2O.pdb,137.0,74.0,0.9160148501396179,0.9451629519462585
5TAR,interface_too_small_for_N,,,,,OTHER,src\bridging\generatedData\pdb_cache\5TAR.pdb,184.0,148.0,2.567298412322998,1.1607087850570679
5UFE,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5UFE.pdb,166.0,54.0,1.1535743474960327,1.4691238403320312
5UFQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5UFQ.pdb,166.0,56.0,1.1471399068832397,1.4741859436035156
5XCO,too_few_CA,,,,,OTHER,src\bridging\generatedData\pdb_cache\5XCO.pdb,170.0,19.0,1.0156210660934448,inf
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1CSE,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1CSE.pdb,274.0,63.0,0.9048445820808411,1.3106615543365479
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1ACB,KEEP,294.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1ACB.pdb,241.0,63.0,0.9685985445976257,1.390696406364441
1SBN,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1SBN.pdb,275.0,63.0,0.9027056097984314,1.3583325147628784
1SIB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1SIB.pdb,275.0,63.0,0.8820971846580505,1.3568977117538452
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
1TM1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\1TM1.pdb,281.0,64.0,0.8803021311759949,1.2814850807189941
